threshold,density,success,time_ms,selected,trial
0.3,0.5500000000000002,True,11.02775760023477,PPO,15
0.3,0.5500000000000002,True,9.268995882717695,PPO,16
0.3,0.5500000000000002,True,10.320680605117351,PPO,17
0.3,0.5500000000000002,True,12.763543068404278,PPO,18
0.3,0.5500000000000002,True,7.56608126244864,PPO,19
0.3,0.5500000000000002,True,9.476492845115526,PPO,20
0.3,0.5500000000000002,False,11.160951659021022,PPO,21
0.3,0.5500000000000002,True,16.227165787196984,PPO,22
0.3,0.5500000000000002,False,17.2197612639393,PPO,23
0.3,0.5500000000000002,True,9.016508142021234,PPO,24
0.3,0.5500000000000002,True,17.18673201574179,PPO,25
0.3,0.5500000000000002,True,13.091676288021258,PPO,26
0.3,0.5500000000000002,False,9.643132082252164,PPO,27
0.3,0.5500000000000002,True,20.1270439704265,PPO,28
0.3,0.5500000000000002,False,13.013099397442746,PPO,29
0.3,0.5500000000000002,True,10.061988553725941,PPO,30
0.3,0.5500000000000002,False,14.849982278310712,PPO,31
0.3,0.5500000000000002,False,11.316233824266622,PPO,32
0.3,0.5500000000000002,False,14.009437460283568,PPO,33
0.3,0.5500000000000002,True,11.810889642605014,PPO,34
0.3,0.5500000000000002,True,13.682341792062319,PPO,35
0.3,0.5500000000000002,True,12.225059815377255,PPO,36
0.3,0.5500000000000002,True,14.24134833629846,PPO,37
0.3,0.5500000000000002,False,12.720397935158234,PPO,38
0.3,0.5500000000000002,False,8.7686313388489,PPO,39
0.3,0.5500000000000002,False,15.967465548879233,PPO,40
0.3,0.5500000000000002,True,13.869803124169165,PPO,41
0.3,0.5500000000000002,False,11.935880936949458,PPO,42
0.3,0.5500000000000002,True,6.675253731760334,PPO,43
0.3,0.5500000000000002,False,14.462339121504753,PPO,44
0.3,0.5500000000000002,False,13.46124602614756,PPO,45
0.3,0.5500000000000002,True,8.014613354375639,PPO,46
0.3,0.5500000000000002,True,12.331563932046718,PPO,47
0.3,0.5500000000000002,False,9.050568101642227,PPO,48
0.3,0.5500000000000002,True,7.74526342144019,PPO,49
0.35,0.1,True,7.500886917114258,RRT*,0
0.35,0.1,True,21.395206451416016,RRT*,1
0.35,0.1,True,2.8808116912841797,RRT*,2
0.35,0.1,True,32.65500068664551,RRT*,3
0.35,0.1,True,6.119489669799805,RRT*,4
0.35,0.1,True,5.296468734741211,RRT*,5
0.35,0.1,True,4.136562347412109,RRT*,6
0.35,0.1,True,6.248712539672852,RRT*,7
0.35,0.1,True,29.5560359954834,RRT*,8
0.35,0.1,True,3.27301025390625,RRT*,9
0.35,0.1,True,11.604547500610352,RRT*,10
0.35,0.1,True,30.64274787902832,RRT*,11
0.35,0.1,True,19.655704498291016,RRT*,12
0.35,0.1,True,76.55024528503418,RRT*,13
0.35,0.1,False,49.09801483154297,RRT*,14
0.35,0.1,True,4.405498504638672,RRT*,15
0.35,0.1,True,68.2520866394043,RRT*,16
0.35,0.1,True,24.8720645904541,RRT*,17
0.35,0.1,True,6.409168243408203,RRT*,18
0.35,0.1,True,8.553743362426758,RRT*,19
0.35,0.1,True,7.96961784362793,RRT*,20
0.35,0.1,True,5.770206451416016,RRT*,21
0.35,0.1,True,86.45081520080566,RRT*,22
0.35,0.1,True,195.00422477722168,RRT*,23
0.35,0.1,True,35.651445388793945,RRT*,24
0.35,0.1,True,12.601375579833984,RRT*,25
0.35,0.1,True,31.006574630737305,RRT*,26
0.35,0.1,False,47.30224609375,RRT*,27
0.35,0.1,True,3.6907196044921875,RRT*,28
0.35,0.1,True,58.76469612121582,RRT*,29
0.35,0.1,True,10.945796966552734,RRT*,30
0.35,0.1,True,16.233205795288086,RRT*,31
0.35,0.1,True,99.94292259216309,RRT*,32
0.35,0.1,True,11.886358261108398,RRT*,33
0.35,0.1,True,13.545036315917969,RRT*,34
0.35,0.1,True,22.3236083984375,RRT*,35
0.35,0.1,True,69.74172592163086,RRT*,36
0.35,0.1,True,3.3316612243652344,RRT*,37
0.35,0.1,True,5.523204803466797,RRT*,38
0.35,0.1,True,13.333320617675781,RRT*,39
0.35,0.1,True,12.804031372070312,RRT*,40
0.35,0.1,True,11.83319091796875,RRT*,41
0.35,0.1,True,3.8285255432128906,RRT*,42
0.35,0.1,True,320.26076316833496,RRT*,43
0.35,0.1,True,5.376577377319336,RRT*,44
0.35,0.1,False,46.295881271362305,RRT*,45
0.35,0.1,True,44.84915733337402,RRT*,46
0.35,0.1,True,5.832433700561523,RRT*,47
0.35,0.1,True,6.768703460693359,RRT*,48
0.35,0.1,True,29.556989669799805,RRT*,49
0.35,0.15000000000000002,True,8.537530899047852,RRT*,0
0.35,0.15000000000000002,True,68.79067420959473,RRT*,1
0.35,0.15000000000000002,True,18.884897232055664,RRT*,2
0.35,0.15000000000000002,True,8.701086044311523,RRT*,3
0.35,0.15000000000000002,True,10.728836059570312,RRT*,4
0.35,0.15000000000000002,True,20.064830780029297,RRT*,5
0.35,0.15000000000000002,True,9.143352508544922,RRT*,6
0.35,0.15000000000000002,True,92.42463111877441,RRT*,7
0.35,0.15000000000000002,True,56.008100509643555,RRT*,8
0.35,0.15000000000000002,True,13.020515441894531,RRT*,9
0.35,0.15000000000000002,True,6.197452545166016,RRT*,10
0.35,0.15000000000000002,True,121.34361267089844,RRT*,11
0.35,0.15000000000000002,True,18.880128860473633,RRT*,12
0.35,0.15000000000000002,True,6.041288375854492,RRT*,13
0.35,0.15000000000000002,False,48.079729080200195,RRT*,14
0.35,0.15000000000000002,True,5.676984786987305,RRT*,15
0.35,0.15000000000000002,True,61.283111572265625,RRT*,16
0.35,0.15000000000000002,True,58.562278747558594,RRT*,17
0.35,0.15000000000000002,True,18.44191551208496,RRT*,18
0.35,0.15000000000000002,True,35.45022010803223,RRT*,19
0.35,0.15000000000000002,True,30.682086944580078,RRT*,20
0.35,0.15000000000000002,True,5.161046981811523,RRT*,21
0.35,0.15000000000000002,False,43.421030044555664,RRT*,22
0.35,0.15000000000000002,True,36.29255294799805,RRT*,23
0.35,0.15000000000000002,True,39.357662200927734,RRT*,24
0.35,0.15000000000000002,True,14.894962310791016,RRT*,25
0.35,0.15000000000000002,True,6.766557693481445,RRT*,26
0.35,0.15000000000000002,True,32.6385498046875,RRT*,27
0.35,0.15000000000000002,True,4.220008850097656,RRT*,28
0.35,0.15000000000000002,True,14.014959335327148,RRT*,29
0.35,0.15000000000000002,True,16.83354377746582,RRT*,30
0.35,0.15000000000000002,True,11.09766960144043,RRT*,31
0.35,0.15000000000000002,True,4.799365997314453,RRT*,32
0.35,0.15000000000000002,True,40.08960723876953,RRT*,33
0.35,0.15000000000000002,True,25.96759796142578,RRT*,34
0.35,0.15000000000000002,True,10.178804397583008,RRT*,35
0.35,0.15000000000000002,True,80.64484596252441,RRT*,36
0.35,0.15000000000000002,True,30.91597557067871,RRT*,37
0.35,0.15000000000000002,True,31.01944923400879,RRT*,38
0.35,0.15000000000000002,True,82.22031593322754,RRT*,39
0.35,0.15000000000000002,True,7.735490798950195,RRT*,40
0.35,0.15000000000000002,True,115.3254508972168,RRT*,41
0.35,0.15000000000000002,True,10.105133056640625,RRT*,42
0.35,0.15000000000000002,True,7.256507873535156,RRT*,43
0.35,0.15000000000000002,False,40.872812271118164,RRT*,44
0.35,0.15000000000000002,True,24.04928207397461,RRT*,45
0.35,0.15000000000000002,True,6.356477737426758,RRT*,46
0.35,0.15000000000000002,True,119.35234069824219,RRT*,47
0.35,0.15000000000000002,True,6.197214126586914,RRT*,48
0.35,0.15000000000000002,True,15.56396484375,RRT*,49
0.35,0.20000000000000004,True,88.25373649597168,RRT*,0
0.35,0.20000000000000004,True,7.047891616821289,RRT*,1
0.35,0.20000000000000004,True,4.794836044311523,RRT*,2
0.35,0.20000000000000004,True,13.268232345581055,RRT*,3
0.35,0.20000000000000004,True,24.674415588378906,RRT*,4
0.35,0.20000000000000004,True,12.695074081420898,RRT*,5
0.35,0.20000000000000004,True,87.00728416442871,RRT*,6
0.35,0.20000000000000004,True,88.01960945129395,RRT*,7
0.35,0.20000000000000004,True,69.40388679504395,RRT*,8
0.35,0.20000000000000004,True,8.809328079223633,RRT*,9
0.35,0.20000000000000004,True,7.395029067993164,RRT*,10
0.35,0.20000000000000004,True,36.34357452392578,RRT*,11
0.35,0.20000000000000004,True,33.02597999572754,RRT*,12
0.35,0.20000000000000004,True,451.47228240966797,RRT*,13
0.35,0.20000000000000004,True,13.213396072387695,RRT*,14
0.35,0.20000000000000004,True,6.735086441040039,RRT*,15
0.35,0.20000000000000004,True,86.3652229309082,RRT*,16
0.35,0.20000000000000004,True,227.24533081054688,RRT*,17
0.35,0.20000000000000004,True,4.364728927612305,RRT*,18
0.35,0.20000000000000004,True,5.499839782714844,RRT*,19
0.35,0.20000000000000004,True,13.279914855957031,RRT*,20
0.35,0.20000000000000004,True,39.60394859313965,RRT*,21
0.35,0.20000000000000004,True,8.35728645324707,RRT*,22
0.35,0.20000000000000004,True,31.72445297241211,RRT*,23
0.35,0.20000000000000004,True,7.732629776000977,RRT*,24
0.35,0.20000000000000004,False,40.845632553100586,RRT*,25
0.35,0.20000000000000004,True,14.796018600463867,RRT*,26
0.35,0.20000000000000004,True,18.647432327270508,RRT*,27
0.35,0.20000000000000004,True,4.214763641357422,RRT*,28
0.35,0.20000000000000004,True,4.523038864135742,RRT*,29
0.35,0.20000000000000004,True,56.9002628326416,RRT*,30
0.35,0.20000000000000004,True,15.336751937866211,RRT*,31
0.35,0.20000000000000004,True,11.90042495727539,RRT*,32
0.35,0.20000000000000004,False,47.86324501037598,RRT*,33
0.35,0.20000000000000004,True,23.413658142089844,RRT*,34
0.35,0.20000000000000004,True,5.872249603271484,RRT*,35
0.35,0.20000000000000004,False,44.933319091796875,RRT*,36
0.35,0.20000000000000004,True,12.75181770324707,RRT*,37
0.35,0.20000000000000004,True,6.034612655639648,RRT*,38
0.35,0.20000000000000004,True,15.798807144165039,RRT*,39
0.35,0.20000000000000004,True,60.58788299560547,RRT*,40
0.35,0.20000000000000004,True,22.70674705505371,RRT*,41
0.35,0.20000000000000004,True,28.67269515991211,RRT*,42
0.35,0.20000000000000004,True,33.022403717041016,RRT*,43
0.35,0.20000000000000004,True,126.67512893676758,RRT*,44
0.35,0.20000000000000004,True,279.8652648925781,RRT*,45
0.35,0.20000000000000004,True,28.627395629882812,RRT*,46
0.35,0.20000000000000004,True,8.05044174194336,RRT*,47
0.35,0.20000000000000004,True,150.38728713989258,RRT*,48
0.35,0.20000000000000004,True,13.391733169555664,RRT*,49
0.35,0.25000000000000006,True,105.21888732910156,RRT*,0
0.35,0.25000000000000006,True,24.13797378540039,RRT*,1
0.35,0.25000000000000006,True,57.4946403503418,RRT*,2
0.35,0.25000000000000006,True,11.660337448120117,RRT*,3
0.35,0.25000000000000006,True,26.944398880004883,RRT*,4
0.35,0.25000000000000006,True,20.53999900817871,RRT*,5
0.35,0.25000000000000006,False,47.86276817321777,RRT*,6
0.35,0.25000000000000006,False,41.063547134399414,RRT*,7
0.35,0.25000000000000006,True,40.69399833679199,RRT*,8
0.35,0.25000000000000006,False,44.22354698181152,RRT*,9
0.35,0.25000000000000006,True,10.451078414916992,RRT*,10
0.35,0.25000000000000006,True,24.265527725219727,RRT*,11
0.35,0.25000000000000006,True,53.43437194824219,RRT*,12
0.35,0.25000000000000006,False,44.28553581237793,RRT*,13
0.35,0.25000000000000006,True,37.98627853393555,RRT*,14
0.35,0.25000000000000006,True,20.038604736328125,RRT*,15
0.35,0.25000000000000006,False,44.55757141113281,RRT*,16
0.35,0.25000000000000006,True,26.861190795898438,RRT*,17
0.35,0.25000000000000006,True,148.81539344787598,RRT*,18
0.35,0.25000000000000006,True,224.9898910522461,RRT*,19
0.35,0.25000000000000006,True,65.89603424072266,RRT*,20
0.35,0.25000000000000006,False,48.807621002197266,RRT*,21
0.35,0.25000000000000006,True,46.6303825378418,RRT*,22
0.35,0.25000000000000006,True,152.80461311340332,RRT*,23
0.35,0.25000000000000006,True,162.4767780303955,RRT*,24
0.35,0.25000000000000006,True,28.124332427978516,RRT*,25
0.35,0.25000000000000006,True,15.624284744262695,RRT*,26
0.35,0.25000000000000006,True,55.2065372467041,RRT*,27
0.35,0.25000000000000006,False,45.01986503601074,RRT*,28
0.35,0.25000000000000006,True,57.44028091430664,RRT*,29
0.35,0.25000000000000006,True,65.5817985534668,RRT*,30
0.35,0.25000000000000006,True,25.365591049194336,RRT*,31
0.35,0.25000000000000006,True,7.593631744384766,RRT*,32
0.35,0.25000000000000006,True,182.3124885559082,RRT*,33
0.35,0.25000000000000006,True,28.21826934814453,RRT*,34
0.35,0.25000000000000006,False,43.46752166748047,RRT*,35
0.35,0.25000000000000006,True,6.858348846435547,RRT*,36
0.35,0.25000000000000006,True,27.968168258666992,RRT*,37
0.35,0.25000000000000006,True,33.74648094177246,RRT*,38
0.35,0.25000000000000006,True,191.6961669921875,RRT*,39
0.35,0.25000000000000006,True,21.9724178314209,RRT*,40
0.35,0.25000000000000006,True,77.16059684753418,RRT*,41
0.35,0.25000000000000006,True,13.425588607788086,RRT*,42
0.35,0.25000000000000006,False,2001.4708042144775,RRT*,43
0.35,0.25000000000000006,False,46.48876190185547,RRT*,44
0.35,0.25000000000000006,True,103.79457473754883,RRT*,45
0.35,0.25000000000000006,True,49.34287071228027,RRT*,46
0.35,0.25000000000000006,False,48.30670356750488,RRT*,47
0.35,0.25000000000000006,True,25.063753128051758,RRT*,48
0.35,0.25000000000000006,True,10.352373123168945,RRT*,49
0.35,0.30000000000000004,True,258.7451934814453,RRT*,0
0.35,0.30000000000000004,True,34.24477577209473,RRT*,1
0.35,0.30000000000000004,False,49.78752136230469,RRT*,2
0.35,0.30000000000000004,True,46.750783920288086,RRT*,3
0.35,0.30000000000000004,True,117.61856079101562,RRT*,4
0.35,0.30000000000000004,True,13.315200805664062,RRT*,5
0.35,0.30000000000000004,True,119.5681095123291,RRT*,6
0.35,0.30000000000000004,True,83.21690559387207,RRT*,7
0.35,0.30000000000000004,True,58.10213088989258,RRT*,8
0.35,0.30000000000000004,False,48.04372787475586,RRT*,9
0.35,0.30000000000000004,True,232.01608657836914,RRT*,10
0.35,0.30000000000000004,True,30.469894409179688,RRT*,11
0.35,0.30000000000000004,True,89.92123603820801,RRT*,12
0.35,0.30000000000000004,True,399.9216556549072,RRT*,13
0.35,0.30000000000000004,False,45.72582244873047,RRT*,14
0.35,0.30000000000000004,True,155.5345058441162,RRT*,15
0.35,0.30000000000000004,False,44.770240783691406,RRT*,16
0.35,0.30000000000000004,True,29.936790466308594,RRT*,17
0.35,0.30000000000000004,True,12.728214263916016,RRT*,18
0.35,0.30000000000000004,True,39.298057556152344,RRT*,19
0.35,0.30000000000000004,True,28.035879135131836,RRT*,20
0.35,0.30000000000000004,True,1064.4786357879639,RRT*,21
0.35,0.30000000000000004,True,29.016971588134766,RRT*,22
0.35,0.30000000000000004,True,49.09944534301758,RRT*,23
0.35,0.30000000000000004,False,52.669525146484375,RRT*,24
0.35,0.30000000000000004,True,57.86609649658203,RRT*,25
0.35,0.30000000000000004,True,19.797086715698242,RRT*,26
0.35,0.30000000000000004,True,12.171506881713867,RRT*,27
0.35,0.30000000000000004,True,69.07129287719727,RRT*,28
0.35,0.30000000000000004,True,54.169654846191406,RRT*,29
0.35,0.30000000000000004,True,230.7891845703125,RRT*,30
0.35,0.30000000000000004,True,915.2483940124512,RRT*,31
0.35,0.30000000000000004,True,31.606435775756836,RRT*,32
0.35,0.30000000000000004,True,33.15615653991699,RRT*,33
0.35,0.30000000000000004,True,21.361112594604492,RRT*,34
0.35,0.30000000000000004,False,96.61102294921875,RRT*,35
0.35,0.30000000000000004,True,35.46571731567383,RRT*,36
0.35,0.30000000000000004,True,53.30777168273926,RRT*,37
0.35,0.30000000000000004,True,13.229131698608398,RRT*,38
0.35,0.30000000000000004,True,112.22338676452637,RRT*,39
0.35,0.30000000000000004,True,38.239479064941406,RRT*,40
0.35,0.30000000000000004,True,193.43209266662598,RRT*,41
0.35,0.30000000000000004,False,46.05460166931152,RRT*,42
0.35,0.30000000000000004,True,95.90935707092285,RRT*,43
0.35,0.30000000000000004,False,55.472373962402344,RRT*,44
0.35,0.30000000000000004,True,14.369487762451172,RRT*,45
0.35,0.30000000000000004,True,15.749454498291016,RRT*,46
0.35,0.30000000000000004,True,21.69966697692871,RRT*,47
0.35,0.30000000000000004,False,47.55997657775879,RRT*,48
0.35,0.30000000000000004,True,29.50763702392578,RRT*,49
0.35,0.3500000000000001,True,11.579150530980138,PPO,0
0.35,0.3500000000000001,True,13.36404995127016,PPO,1
0.35,0.3500000000000001,False,12.176796026500599,PPO,2
0.35,0.3500000000000001,False,13.327080945297606,PPO,3
0.35,0.3500000000000001,True,13.347671009661092,PPO,4
0.35,0.3500000000000001,True,13.298258261665586,PPO,5
0.35,0.3500000000000001,True,9.115768752912818,PPO,6
0.35,0.3500000000000001,True,8.06021324586584,PPO,7
0.35,0.3500000000000001,True,16.39044895921283,PPO,8
0.35,0.3500000000000001,False,9.992007927452068,PPO,9
0.35,0.3500000000000001,True,17.955817177466947,PPO,10
0.35,0.3500000000000001,False,8.34605702490427,PPO,11
0.35,0.3500000000000001,False,9.405409011312138,PPO,12
0.35,0.3500000000000001,True,12.299981689627982,PPO,13
0.35,0.3500000000000001,True,9.938858599967977,PPO,14
0.35,0.3500000000000001,True,10.84411288208056,PPO,15
0.35,0.3500000000000001,False,7.670502687480998,PPO,16
0.35,0.3500000000000001,True,14.488533274458113,PPO,17
0.35,0.3500000000000001,True,14.401903580483415,PPO,18
0.35,0.3500000000000001,True,7.624022759863651,PPO,19
0.35,0.3500000000000001,True,12.921789352416145,PPO,20
0.35,0.3500000000000001,True,18.103289584104747,PPO,21
0.35,0.3500000000000001,True,12.658318803948633,PPO,22
0.35,0.3500000000000001,False,11.703079900963981,PPO,23
0.35,0.3500000000000001,True,10.478128047112548,PPO,24
0.35,0.3500000000000001,True,14.183446416353329,PPO,25
0.35,0.3500000000000001,False,11.386500000134829,PPO,26
0.35,0.3500000000000001,True,6.880600330982196,PPO,27
0.35,0.3500000000000001,True,14.891018863669165,PPO,28
0.35,0.3500000000000001,True,14.37653204685372,PPO,29
0.35,0.3500000000000001,True,8.757763688617088,PPO,30
0.35,0.3500000000000001,False,15.425991987139632,PPO,31
0.35,0.3500000000000001,True,14.364605799504835,PPO,32
0.35,0.3500000000000001,True,17.147702940788697,PPO,33
0.35,0.3500000000000001,True,12.25550984605008,PPO,34
0.35,0.3500000000000001,True,9.359241090451057,PPO,35
0.35,0.3500000000000001,True,5.0,PPO,36
0.35,0.3500000000000001,True,9.207791530920511,PPO,37
0.35,0.3500000000000001,True,9.376233747843578,PPO,38
0.35,0.3500000000000001,True,10.575779504927967,PPO,39
0.35,0.3500000000000001,False,11.990191077261812,PPO,40
0.35,0.3500000000000001,False,10.019559085539974,PPO,41
0.35,0.3500000000000001,False,5.76033663777514,PPO,42
0.35,0.3500000000000001,False,12.148524582745459,PPO,43
0.35,0.3500000000000001,False,15.63300230016956,PPO,44
0.35,0.3500000000000001,True,12.834577792258083,PPO,45
0.35,0.3500000000000001,True,12.191709206533227,PPO,46
0.35,0.3500000000000001,False,19.504489664056393,PPO,47
0.35,0.3500000000000001,False,9.365599635070357,PPO,48
0.35,0.3500000000000001,True,13.86931779171077,PPO,49
0.35,0.40000000000000013,True,9.737362220213024,PPO,0
0.35,0.40000000000000013,True,10.299038002228782,PPO,1
0.35,0.40000000000000013,True,17.077617801428673,PPO,2
0.35,0.40000000000000013,False,6.343355551232679,PPO,3
0.35,0.40000000000000013,True,18.23815994789307,PPO,4
0.35,0.40000000000000013,True,14.36728641240743,PPO,5
0.35,0.40000000000000013,True,15.324106942411769,PPO,6
0.35,0.40000000000000013,True,11.565222216496915,PPO,7
0.35,0.40000000000000013,True,7.5945188735949305,PPO,8
0.35,0.40000000000000013,True,13.105481166429978,PPO,9
0.35,0.40000000000000013,True,14.081439365456093,PPO,10
0.35,0.40000000000000013,True,10.326611004293316,PPO,11
0.35,0.40000000000000013,True,8.954699696956244,PPO,12
0.35,0.40000000000000013,True,10.370111841715008,PPO,13
0.35,0.40000000000000013,True,12.982633196494513,PPO,14
0.35,0.40000000000000013,True,14.937443406531509,PPO,15
0.35,0.40000000000000013,True,10.977928477575654,PPO,16
0.35,0.40000000000000013,True,10.77869203305241,PPO,17
0.35,0.40000000000000013,True,12.715610658072386,PPO,18
0.35,0.40000000000000013,True,10.112194339642716,PPO,19
0.35,0.40000000000000013,True,9.978061141371645,PPO,20
0.35,0.40000000000000013,False,12.990717248906481,PPO,21
0.35,0.40000000000000013,False,15.736438412783825,PPO,22
0.35,0.40000000000000013,True,14.194057246092907,PPO,23
0.35,0.40000000000000013,True,13.314535959602102,PPO,24
0.35,0.40000000000000013,True,15.40560814578183,PPO,25
0.35,0.40000000000000013,True,13.81140700299899,PPO,26
0.35,0.40000000000000013,True,12.58025837859174,PPO,27
0.35,0.40000000000000013,True,11.793171098648733,PPO,28
0.35,0.40000000000000013,True,10.915274567825705,PPO,29
0.35,0.40000000000000013,True,9.715375310955794,PPO,30
0.35,0.40000000000000013,True,12.917268809161575,PPO,31
0.35,0.40000000000000013,True,11.440590989269515,PPO,32
0.35,0.40000000000000013,False,16.23554986256955,PPO,33
0.35,0.40000000000000013,True,12.852740577443598,PPO,34
0.35,0.40000000000000013,True,13.368012666640116,PPO,35
0.35,0.40000000000000013,True,10.19768986439722,PPO,36
0.35,0.40000000000000013,False,6.741811876924861,PPO,37
0.35,0.40000000000000013,False,13.794963101113252,PPO,38
0.35,0.40000000000000013,True,15.010925412339077,PPO,39
0.35,0.40000000000000013,True,7.547560669612608,PPO,40
0.35,0.40000000000000013,False,8.232232618079772,PPO,41
0.35,0.40000000000000013,True,13.48187872823563,PPO,42
0.35,0.40000000000000013,True,19.48999223933424,PPO,43
0.35,0.40000000000000013,True,13.516568026537527,PPO,44
0.35,0.40000000000000013,True,14.367297356699252,PPO,45
0.35,0.40000000000000013,True,10.764314854806647,PPO,46
0.35,0.40000000000000013,False,12.217581020126593,PPO,47
0.35,0.40000000000000013,True,8.42703473862733,PPO,48
0.35,0.40000000000000013,True,12.353234681954802,PPO,49
0.35,0.45000000000000007,False,11.973309441717442,PPO,0
0.35,0.45000000000000007,True,11.335265263571575,PPO,1
0.35,0.45000000000000007,True,12.312503799648821,PPO,2
0.35,0.45000000000000007,True,9.971690816089133,PPO,3
0.35,0.45000000000000007,True,10.117221632208846,PPO,4
0.35,0.45000000000000007,True,7.488076438796031,PPO,5
0.35,0.45000000000000007,True,13.126529723886014,PPO,6
0.35,0.45000000000000007,True,11.48875259417204,PPO,7
0.35,0.45000000000000007,True,15.684669830209435,PPO,8
0.35,0.45000000000000007,True,10.720551836313138,PPO,9
0.35,0.45000000000000007,True,15.185003475932426,PPO,10
0.35,0.45000000000000007,True,7.873964232528998,PPO,11
0.35,0.45000000000000007,False,16.64480829599796,PPO,12
0.35,0.45000000000000007,True,10.441503488863773,PPO,13
0.35,0.45000000000000007,True,8.097046307095889,PPO,14
0.35,0.45000000000000007,True,12.999144192933453,PPO,15
0.35,0.45000000000000007,True,15.303154666432917,PPO,16
0.35,0.45000000000000007,True,12.403272316937887,PPO,17
0.35,0.45000000000000007,True,13.59295243656526,PPO,18
0.35,0.45000000000000007,True,12.178681814426985,PPO,19
0.35,0.45000000000000007,True,15.006369629079922,PPO,20
0.35,0.45000000000000007,True,8.977313916169319,PPO,21
0.35,0.45000000000000007,True,11.580345855404781,PPO,22
0.35,0.45000000000000007,True,13.768803824367023,PPO,23
0.35,0.45000000000000007,True,14.532374764471188,PPO,24
0.35,0.45000000000000007,True,8.414184022900496,PPO,25
0.35,0.45000000000000007,True,16.155265017057026,PPO,26
0.35,0.45000000000000007,False,8.975593623134198,PPO,27
0.35,0.45000000000000007,True,17.252903885967136,PPO,28
0.35,0.45000000000000007,True,15.727510075532825,PPO,29
0.35,0.45000000000000007,True,12.430215288385721,PPO,30
0.35,0.45000000000000007,True,13.45731638288377,PPO,31
0.35,0.45000000000000007,True,14.723429503834971,PPO,32
0.35,0.45000000000000007,False,13.763133885097764,PPO,33
0.35,0.45000000000000007,True,8.47012109126544,PPO,34
0.35,0.45000000000000007,False,8.76523406426919,PPO,35
0.35,0.45000000000000007,True,11.876408974298753,PPO,36
0.35,0.45000000000000007,True,13.38881673983552,PPO,37
0.35,0.45000000000000007,True,10.735323477165064,PPO,38
0.35,0.45000000000000007,False,12.742694085020526,PPO,39
0.35,0.45000000000000007,True,10.663164088257135,PPO,40
0.35,0.45000000000000007,False,17.965102210513336,PPO,41
0.35,0.45000000000000007,True,16.263808250226298,PPO,42
0.35,0.45000000000000007,True,14.505591743270358,PPO,43
0.35,0.45000000000000007,False,15.216932696410838,PPO,44
0.35,0.45000000000000007,True,13.552562524974443,PPO,45
0.35,0.45000000000000007,True,15.501823986245327,PPO,46
0.35,0.45000000000000007,True,15.633838969814274,PPO,47
0.35,0.45000000000000007,True,15.529637605126537,PPO,48
0.35,0.45000000000000007,False,10.929717348539025,PPO,49
0.35,0.5000000000000001,True,10.831978943834056,PPO,0
0.35,0.5000000000000001,True,9.189483469686097,PPO,1
0.35,0.5000000000000001,True,11.31210843300832,PPO,2
0.35,0.5000000000000001,True,21.751120443227904,PPO,3
0.35,0.5000000000000001,True,15.546550826099976,PPO,4
0.35,0.5000000000000001,True,8.814363991642503,PPO,5
0.35,0.5000000000000001,True,10.964088524130986,PPO,6
0.35,0.5000000000000001,False,17.210862558097578,PPO,7
0.35,0.5000000000000001,False,9.986779351047167,PPO,8
0.35,0.5000000000000001,True,9.69448172013952,PPO,9
0.35,0.5000000000000001,False,15.096811580858947,PPO,10
0.35,0.5000000000000001,True,15.326145185749859,PPO,11
0.35,0.5000000000000001,True,13.211245973470756,PPO,12
0.35,0.5000000000000001,True,17.07513314509759,PPO,13
0.35,0.5000000000000001,True,13.096089555566245,PPO,14
0.35,0.5000000000000001,True,5.0,PPO,15
0.35,0.5000000000000001,True,13.286192038246966,PPO,16
0.35,0.5000000000000001,True,10.50808946249983,PPO,17
0.35,0.5000000000000001,False,13.685709272570802,PPO,18
0.35,0.5000000000000001,False,6.546204182857058,PPO,19
0.35,0.5000000000000001,True,6.552907271099192,PPO,20
0.35,0.5000000000000001,True,13.95182209998962,PPO,21
0.35,0.5000000000000001,True,8.065294586931843,PPO,22
0.35,0.5000000000000001,False,12.994365298782137,PPO,23
0.35,0.5000000000000001,False,15.032857790677369,PPO,24
0.35,0.5000000000000001,False,16.637652797327668,PPO,25
0.35,0.5000000000000001,True,15.709943423534662,PPO,26
0.35,0.5000000000000001,True,13.061822919250325,PPO,27
0.35,0.5000000000000001,True,8.470003857005521,PPO,28
0.35,0.5000000000000001,True,17.287241005782697,PPO,29
0.35,0.5000000000000001,True,10.740229706392325,PPO,30
0.35,0.5000000000000001,False,15.569026996648587,PPO,31
0.35,0.5000000000000001,True,15.156304955568885,PPO,32
0.35,0.5000000000000001,True,9.825291635621548,PPO,33
0.35,0.5000000000000001,True,19.01265213812714,PPO,34
0.35,0.5000000000000001,False,13.250560867930156,PPO,35
0.35,0.5000000000000001,True,10.328843646238129,PPO,36
0.35,0.5000000000000001,True,13.696756447586884,PPO,37
0.35,0.5000000000000001,True,10.069533204422244,PPO,38
0.35,0.5000000000000001,False,14.804238726701755,PPO,39
0.35,0.5000000000000001,True,16.16049746446541,PPO,40
0.35,0.5000000000000001,True,14.304545493025374,PPO,41
0.35,0.5000000000000001,True,17.49171565432698,PPO,42
0.35,0.5000000000000001,True,14.006440973922878,PPO,43
0.35,0.5000000000000001,False,12.16233467953302,PPO,44
0.35,0.5000000000000001,True,10.455560982689656,PPO,45
0.35,0.5000000000000001,True,15.837305081911909,PPO,46
