scenario,task,density,trial,start,goal,rrt_success,rrt_time,ppo_success,ppo_time,adaptive_success,adaptive_time,adaptive_selected,threshold
highway_merge,Lane_Change_Exit,0.35,1,"(160, 70)","(40, 100)",False,2006.4067840576172,True,15.43302852712844,False,16.268753298951584,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,2,"(160, 70)","(40, 100)",False,2005.0466060638428,True,5.01298630802741,True,19.017370033717054,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,3,"(160, 70)","(40, 100)",False,2002.1591186523438,True,14.678431617615185,False,12.45309764564145,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,4,"(160, 70)","(40, 100)",False,2000.220775604248,True,15.84394510504941,False,17.176715004705812,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,5,"(160, 70)","(40, 100)",False,2012.505054473877,True,12.907496184928132,False,15.37691709775158,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,6,"(160, 70)","(40, 100)",False,2004.4174194335938,True,17.22027256174716,True,17.70117777171596,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,7,"(160, 70)","(40, 100)",False,2003.6203861236572,True,8.955575814965355,True,11.548295336880075,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,8,"(160, 70)","(40, 100)",False,2008.4397792816162,True,8.207356338192035,True,13.325967223122033,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,9,"(160, 70)","(40, 100)",False,2002.087116241455,True,12.47844422800202,True,14.27532384106685,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,10,"(160, 70)","(40, 100)",False,2003.4494400024414,True,12.357774184101896,True,11.855068959884747,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,11,"(160, 70)","(40, 100)",False,2007.1864128112793,True,21.20866497098857,True,14.138072021779061,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,12,"(160, 70)","(40, 100)",False,2000.9219646453857,True,13.85147813359966,True,9.633345356833644,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,13,"(160, 70)","(40, 100)",False,2008.4960460662842,True,10.11171705452827,True,15.745318770957528,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,14,"(160, 70)","(40, 100)",False,2006.1836242675781,True,10.85600878936963,True,15.379983948075354,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,15,"(160, 70)","(40, 100)",False,2001.6627311706543,False,20.76230850084955,False,16.70791451528709,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,16,"(160, 70)","(40, 100)",False,2000.4701614379883,True,11.268087834928703,True,13.550828644582216,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,17,"(160, 70)","(40, 100)",False,2004.178524017334,False,8.838404039438958,True,9.660518250788911,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,18,"(160, 70)","(40, 100)",False,2001.434564590454,True,6.851236233539632,False,12.640198935086346,PPO,0.3
highway_merge,Lane_Change_Exit,0.35,19,"(160, 70)","(40, 100)",False,2002.1235942840576,False,16.182420969716443,False,7.651011232982115,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,0,"(10, 100)","(190, 100)",False,2005.9895515441895,False,17.204089360043813,False,19.169785677517588,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,1,"(10, 100)","(190, 100)",False,2002.0081996917725,True,18.53895479477805,False,12.06160581908306,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,2,"(10, 100)","(190, 100)",False,2003.490924835205,True,8.390264466274639,True,16.633847057716576,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,3,"(10, 100)","(190, 100)",False,2006.0291290283203,False,12.339209881416645,True,16.455627538071422,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,4,"(10, 100)","(190, 100)",False,2000.0271797180176,False,20.34950393234968,False,17.772901762969546,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,5,"(10, 100)","(190, 100)",False,2003.2994747161865,True,16.904022871804557,False,11.111078740412266,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,6,"(10, 100)","(190, 100)",False,2005.1674842834473,True,13.662939136496531,True,22.949877395320268,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,7,"(10, 100)","(190, 100)",False,2001.3668537139893,False,12.033875479683005,True,18.32536870103605,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,8,"(10, 100)","(190, 100)",False,2006.3977241516113,False,15.292192787694772,True,18.356738249898303,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,9,"(10, 100)","(190, 100)",False,2002.5579929351807,False,12.491981187195686,False,16.856594761859576,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,10,"(10, 100)","(190, 100)",False,2005.859375,False,13.800483825666362,False,18.49559051862254,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,11,"(10, 100)","(190, 100)",False,2005.192518234253,True,10.47238681762044,False,11.723566311647085,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,12,"(10, 100)","(190, 100)",False,2005.8577060699463,False,21.769882004264556,False,18.52528866666689,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,13,"(10, 100)","(190, 100)",False,2001.3000965118408,True,23.65290535079112,True,15.803035419327685,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,14,"(10, 100)","(190, 100)",False,2005.0833225250244,False,14.484905667882396,True,10.608224637297715,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,15,"(10, 100)","(190, 100)",False,2002.1672248840332,False,15.71028679875165,False,16.335707319283802,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,16,"(10, 100)","(190, 100)",False,2004.652500152588,False,15.480487859818977,True,12.72821468486853,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,17,"(10, 100)","(190, 100)",False,2001.0511875152588,True,16.24638717220396,True,19.98179921132393,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,18,"(10, 100)","(190, 100)",False,2000.7193088531494,True,9.883789108310093,False,12.046140973750873,PPO,0.3
parking_lot,Cross_Parking_Lot,0.45,19,"(10, 100)","(190, 100)",False,2002.500057220459,True,18.210957231712566,True,9.676353415552088,PPO,0.3
parking_lot,Find_Parking_Space,0.45,0,"(50, 20)","(150, 180)",False,2005.2640438079834,True,11.643207776946,False,19.683391401995674,PPO,0.3
parking_lot,Find_Parking_Space,0.45,1,"(50, 20)","(150, 180)",False,2001.5251636505127,True,17.557914499602763,False,20.718323746166828,PPO,0.3
parking_lot,Find_Parking_Space,0.45,2,"(50, 20)","(150, 180)",False,2005.8765411376953,False,14.016294894680696,False,8.902763445935804,PPO,0.3
parking_lot,Find_Parking_Space,0.45,3,"(50, 20)","(150, 180)",False,2003.21364402771,True,14.721548165980144,True,18.248240004216132,PPO,0.3
parking_lot,Find_Parking_Space,0.45,4,"(50, 20)","(150, 180)",False,2003.7682056427002,False,10.524125669510394,True,14.290824744160721,PPO,0.3
parking_lot,Find_Parking_Space,0.45,5,"(50, 20)","(150, 180)",False,2010.6244087219238,True,16.73723955242482,True,13.878858015171595,PPO,0.3
parking_lot,Find_Parking_Space,0.45,6,"(50, 20)","(150, 180)",False,2000.3950595855713,False,13.257887901976025,True,17.703539846445395,PPO,0.3
parking_lot,Find_Parking_Space,0.45,7,"(50, 20)","(150, 180)",False,2001.1117458343506,True,12.206357679304153,True,11.131601229030343,PPO,0.3
parking_lot,Find_Parking_Space,0.45,8,"(50, 20)","(150, 180)",False,2001.0247230529785,False,11.480945700887332,True,14.578080287781077,PPO,0.3
parking_lot,Find_Parking_Space,0.45,9,"(50, 20)","(150, 180)",False,2002.2974014282227,True,21.91062793466721,True,12.79442367107465,PPO,0.3
parking_lot,Find_Parking_Space,0.45,10,"(50, 20)","(150, 180)",False,2008.8496208190918,True,14.674583733181786,True,15.090680180923602,PPO,0.3
parking_lot,Find_Parking_Space,0.45,11,"(50, 20)","(150, 180)",False,2000.7507801055908,True,13.60621159964206,True,15.004029991039145,PPO,0.3
parking_lot,Find_Parking_Space,0.45,12,"(50, 20)","(150, 180)",False,2002.9752254486084,False,16.171778363822103,True,23.12127995872295,PPO,0.3
