density,actual_density,success,selected_planner,planning_time_ms,path_length,euclidean_distance,smoothness,energy_consumption,safety_clearance,length_optimality,composite_score,start_x,start_y,goal_x,goal_y
0.55,0.5358,True,ppo,11.885460822103587,18,56.15890096969172,0.851192953544355,6.695459845410596,1.0460237291525665,0.8227693235252271,0.7236459094451949,55.82086039146796,64.74676693116044,82.4160504944649,15.284478048526871
0.55,0.5358,True,ppo,8.49685544960147,17,43.49716449439257,0.7978347264312411,5.718571183990462,1.0,0.7109757727344059,0.6788641288127077,94.49983996252456,93.24950526317896,56.07677593541688,72.86148255814378
0.55,0.5358,True,ppo,10.559633069798746,20,39.94828085321844,0.7803239888452832,7.143826129534234,0.95,0.7496210408421615,0.6607033067418825,47.70336791467575,58.94223571749245,15.164875638563768,82.1179053631579
0.55,0.5358,True,ppo,9.25087955192562,9,79.32537423403298,0.6794407269490563,2.730825888092519,0.8888888888888888,0.6454840354548032,0.6326329471366996,87.0347155746895,68.44749349903641,18.893864546846544,27.835433485160035
0.55,0.5358,True,ppo,13.043790413832422,25,52.23381254983431,0.7991390469500393,8.953304878727307,1.082842712474619,0.76621528234798,0.7029979174185935,62.643279875730144,17.328067889865117,13.666692802059927,35.48474963809289
0.55,0.5358,True,ppo,17.323478689802894,37,65.93023535945156,0.830529358376583,12.625076353728634,1.0065578564086293,0.7086979815794155,0.6696878138617557,77.79432092285978,93.63633620620138,67.43217678579423,28.52549299682992
0.55,0.5358,True,ppo,12.118735796441214,20,80.43138018787636,0.7619203352780193,6.960804745602179,0.95,0.8182408342128664,0.6705321109487041,84.73674156135036,13.665080069134124,11.11367860829251,46.05105728670145
0.55,0.5358,True,ppo,16.90546327770491,36,68.00531839023087,0.7591819293435924,12.262510905421644,0.9837281545103636,0.6606589504263933,0.6358958446503596,66.4008043304855,24.1247390455695,30.574828122490825,81.9280500069744
0.55,0.5358,True,ppo,13.644216007105008,13,21.312582551443803,0.7495031906023017,3.8736451654571806,1.0,0.8167581645356298,0.7020237378416044,76.20717355202356,6.674300153305626,71.21778294733247,27.39463211024896
0.55,0.5358,True,ppo,7.934577861251981,33,58.103652442434885,0.7085231949681582,11.096482834933337,1.0627596306625902,0.6518662655494802,0.646999105499376,61.84013191317276,61.1265132022868,6.774401745655764,79.66835206118851
0.55,0.5358,False,ppo,12.53430707059492,0,93.23494452340294,0.0,0.0,0.0,0.0,0.0,30.112014838716,86.27180974413284,88.47671047732969,13.56474555299656
0.55,0.5358,False,ppo,11.369186467054735,0,36.31596378047649,0.0,0.0,0.0,0.0,0.0,22.5633351397594,71.53492060110608,56.25187472738409,57.97278486377019
0.55,0.5358,False,ppo,17.438963703956567,0,87.90344560921375,0.0,0.0,0.0,0.0,0.0,35.40803272097476,94.27398738172512,80.71093656516842,18.94363059738657
0.55,0.5358,True,ppo,17.789143449984238,34,72.13689179394626,0.6883681697380667,11.364634049845533,1.0365482555035086,0.6556869935476477,0.6344128744574776,44.80050237790973,87.80717572038638,73.81094183331138,21.76078626346008
0.55,0.5358,True,ppo,6.286125802151875,48,86.23101005061005,0.7005709754488803,16.697668879683402,0.996425565098879,0.6764169234447006,0.6234799523048413,89.6109073410458,90.79781508233808,13.522494368388193,50.22269332465607
0.55,0.5358,True,ppo,9.347578611642726,23,38.64705320426079,0.7241815342762545,7.91163397393138,1.0180092853205691,0.6230748063491239,0.6391163472448282,55.5105009070802,30.67322726487644,89.08037236801032,49.82155490646419
0.55,0.5358,True,ppo,11.14205397294461,36,43.72830947324277,0.6286856271909957,10.909578476721954,0.9837281545103636,0.4794784151383621,0.5691770431817917,71.07914080233573,55.089898865499386,62.27025085913799,12.25803564013499
